target_lab,target_weights
84.2189330883204;-3.6886657038223136;66.55231175720814,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
82.62924348845036;-3.1996292299673046;79.15624103997192,0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
80.59597981775288;-2.559264475533063;80.33186448246352,0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76.7443524809388;1.7718232661207978;75.07795310352621,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
73.98157428057225;2.6404661833641097;75.6977020928893,0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
32.7415223702637;-10.147941401120297;-19.305921184013787,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0
54.57037079977823;-40.239668742041324;26.33894831144653,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
74.34967113283167;-42.71531191441363;60.62473154802218,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23.2542822898924;-8.219025806521646;-15.3425232169349,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0
45.82693510097487;-36.8519690508764;23.16034656113759,0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
64.11411662253634;-37.860490591807185;53.23911837011301,0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
86.97432738230724;-8.401653242143258;84.52824204586972,0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34.89500100300083;-29.237271178155833;21.020668491511852,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
53.75468896448167;-31.443746676635243;46.68371668838994,0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
80.59597981775288;-2.559264475533063;80.33186448246352,0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47.7836766109535;-24.817417453407987;45.66897851487003,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
73.98157428057225;2.6404661833641097;75.6977020928893,0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
22.656602584517124;-14.133387006807553;23.911648170192347,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
47.51573576637877;-21.523491933675643;44.800938456399244,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
70.87533646821598;-21.701251080708918;66.50186132822076,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12.84620097671846;-9.01117039649288;18.782320218417848,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
37.0822208344976;-18.380752146062022;38.69391805088404,0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
61.95059554989437;-17.02581816329768;59.77691940807812,0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
86.97432738230724;-8.401653242143258;84.52824204586972,0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29.69689396469333;-9.584819049123366;36.47319673428681,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
53.1276214388424;-10.34448255691589;54.12934678882565,0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
80.59597981775288;-2.559264475533063;80.33186448246352,0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47.226525153140926;-3.9297409832133035;51.790439702022276,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
73.98157428057225;2.6404661833641097;75.6977020928893,0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
40.35577496018412;-31.74677013083785;6.262624999739086,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
59.78568277248836;-49.76875426324007;37.48768618215279,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
76.59613521696106;-47.12225568981954;64.60790876538529,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28.85800821918137;-26.407099000711696;6.686403880841885,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
50.07864015021498;-43.62554327683624;34.28259394045446,0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
66.3859505309073;-42.68414340389032;56.964871399526096,0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
86.97432738230724;-8.401653242143258;84.52824204586972,0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38.44014086775276;-36.83892191059718;28.602265969157102,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
55.785595755490334;-35.922069370087016;49.44302995166606,0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
80.59597981775288;-2.559264475533063;80.33186448246352,0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49.49518771490604;-29.05127179336575;47.56093833585717,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
73.98157428057225;2.6404661833641097;75.6977020928893,0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
34.213145772610204;47.81235665254413;3.998332167607155,0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0
29.73953279288022;46.747709766412875;-29.09608102320025,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0
28.24625633200518;50.70567156027867;-59.08633386771551,0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.20803668607308;52.40546681182573;46.5221709811298,0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
39.26482187122204;30.77563941883418;27.044817456087365,0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.0
36.84106597770551;13.102876153170378;3.1938932474146697,0.25;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.0
38.764055326781225;-1.3314154884452312;-14.798500468186049,0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50.790357605472934;46.30375329018277;53.655896721561916,0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
47.03413290682847;12.905325181110317;41.20707993938818,0.5;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0
47.01152815523787;-18.762749842305247;28.507176947058845,0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57.478586624247995;32.29422347396177;60.96430941140479,0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
54.84042204417591;-13.594418209665504;51.99474953565636,0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
40.58837625949255;5.9515924464192125;29.43177901242405,0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0
36.392129300683614;4.55473386123792;2.9753491262357823,0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0
32.53242317773886;20.40104058406056;-35.63944750478601,0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49.95928791512729;18.695392529250622;51.37995952916623,0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0
45.12360851719473;0.134370775956294;37.38102798303492,0.25;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0
42.0345870647661;-9.69031070729301;17.51727313666105,0.25;0.0;0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0
38.764055326781225;-1.3314154884452312;-14.798500468186049,0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54.89458796140141;16.112618041368766;57.254529852189826,0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0
49.87277114100199;-6.39071417308712;44.79581461088736,0.5;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0
47.01152815523787;-18.762749842305247;28.507176947058845,0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60.643566620419904;12.382945116496346;63.85367503395375,0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0
54.84042204417591;-13.594418209665504;51.99474953565636,0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
53.610867746829655;9.79552443308529;54.098355747756464,0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0
45.092576429541424;-5.28143206956061;28.662270190833404,0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0
37.233100474794654;5.361571695848749;-16.47218496474664,0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.23814854937226;33.53145629140369;73.15513236705284,0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0
53.6175971875839;1.512013505790999;52.940632177922296,0.25;0.0;0.0;0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.0
46.33872830329399;-13.559976690956931;29.444615640325022,0.25;0.0;0.0;0.5;0.0;0.0;0.25;0.0;0.0;0.0;0.0
38.764055326781225;-1.3314154884452312;-14.798500468186049,0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.12890755038966;25.83968384063484;72.37860748612705,0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0
54.68107856660228;-4.498031364783827;52.65935443476649,0.5;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0
47.01152815523787;-18.762749842305247;28.507176947058845,0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66.94511012682241;17.084359247365622;71.35391163473524,0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
54.84042204417591;-13.594418209665504;51.99474953565636,0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
80.84372964225948;6.327459054048134;-25.463059813030497,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0
62.69627179901798;20.90085576868844;-51.83520868961304,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0
46.269685292727324;39.89482579340653;-72.27984117766893,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91.58933605692346;-5.9282391305801045;40.267503482120894,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0
75.92560180204129;-13.288684203802637;24.756657018110584,0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.5;0.0;0.0;0.0
57.49306653530384;-9.73563542427458;2.1524590448495973,0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.25;0.0;0.0;0.0
38.764055326781225;-1.3314154884452312;-14.798500468186049,0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84.2189330883204;-3.6886657038223136;66.55231175720814,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
69.32788051478614;-17.521482569964554;56.58829705600515,0.5;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.0;0.0;0.0
47.01152815523787;-18.762749842305247;28.507176947058845,0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76.7443524809388;1.7718232661207978;75.07795310352621,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
54.84042204417591;-13.594418209665504;51.99474953565636,0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
20.996027684906288;48.63077297037116;-71.87782995417973,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0
25.18524848110855;51.54748676970913;-76.96435292963555,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0
28.836963344923433;53.780461166431536;-80.35093387249401,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23.2542822898924;-8.219025806521646;-15.3425232169349,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0
29.78129392506026;-8.350118745670738;-15.62109615873558,0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.5;0.0;0.0
33.949550152904926;-4.102506631266212;-16.71078458882731,0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.25;0.0;0.0
38.764055326781225;-1.3314154884452312;-14.798500468186049,0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34.89500100300083;-29.237271178155833;21.020668491511852,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
40.408543449380666;-27.79623985396787;26.42345823081923,0.5;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0
47.01152815523787;-18.762749842305247;28.507176947058845,0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47.7836766109535;-24.817417453407987;45.66897851487003,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
54.84042204417591;-13.594418209665504;51.99474953565636,0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
5.508648835309856;10.02691330810629;-17.91872593143806,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0
14.748628160328852;23.83580831796614;-37.53158008662509,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0
23.526598885794563;38.52973999294032;-58.4136348358522,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12.84620097671846;-9.01117039649288;18.782320218417848,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
20.808662407473435;-2.6618011067974514;4.783069589065192,0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.0
31.242027806653375;-7.739066804156092;1.469840162033742,0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.0
38.764055326781225;-1.3314154884452312;-14.798500468186049,0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29.69689396469333;-9.584819049123366;36.47319673428681,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
38.136866489694754;-16.7615747815697;34.42491502094166,0.5;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0
47.01152815523787;-18.762749842305247;28.507176947058845,0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47.226525153140926;-3.9297409832133035;51.790439702022276,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
54.84042204417591;-13.594418209665504;51.99474953565636,0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
24.025332106470877;14.288031324850293;-42.642994390693076,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75
27.489191565344967;28.08162586143573;-57.47075830565033,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5
29.919964610739143;42.46173948922344;-70.88534305384783,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28.85800821918137;-26.407099000711696;6.686403880841885,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
34.50102732389352;-24.073881993167262;3.4488805595106253,0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.5
36.47816044592935;-12.270098313037353;-8.503007035319266,0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.25
38.764055326781225;-1.3314154884452312;-14.798500468186049,0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38.44014086775276;-36.83892191059718;28.602265969157102,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
41.88071134310952;-31.752224756591897;29.238184012314594,0.5;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25
47.01152815523787;-18.762749842305247;28.507176947058845,0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49.49518771490604;-29.05127179336575;47.56093833585717,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
54.84042204417591;-13.594418209665504;51.99474953565636,0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
44.21425713082162;33.42303223077159;46.138457658173714,0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0
42.90488439894299;42.68470527033335;44.11158807563946,0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0
41.59460238672081;49.82509417970185;40.69293054925718,0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
49.95928791512729;18.695392529250622;51.37995952916623,0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0
48.30876241795836;33.496805602607594;50.426383085813484,0.25;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0
46.35919890308584;44.22384145044411;48.43699896595487,0.25;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.0
45.20803668607308;52.40546681182573;46.5221709811298,0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
54.89458796140141;16.112618041368766;57.254529852189826,0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0
52.34765328052417;33.53173102934648;55.2154481350756,0.5;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0
50.790357605472934;46.30375329018277;53.655896721561916,0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
60.643566620419904;12.382945116496346;63.85367503395375,0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0
57.478586624247995;32.29422347396177;60.96430941140479,0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
58.92265563366166;50.83430024454877;65.44383261606228,0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0
52.172817814275476;54.55700482417547;57.915500083406755,0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0
46.214383557217516;55.408223069365434;48.80982812310486,0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
67.23814854937226;33.53145629140369;73.15513236705284,0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0
58.2565039096;44.80965314391566;63.79782219022715,0.25;0.0;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0
51.28553320924563;50.60228998149796;54.92082495815811,0.25;0.0;0.0;0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.0
45.20803668607308;52.40546681182573;46.5221709811298,0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
67.12890755038966;25.83968384063484;72.37860748612705,0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0
57.67695867789352;39.399675494061924;62.02370215927908,0.5;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0
50.790357605472934;46.30375329018277;53.655896721561916,0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
66.94511012682241;17.084359247365622;71.35391163473524,0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
57.478586624247995;32.29422347396177;60.96430941140479,0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
78.8233186172367;27.213567616692856;-1.6161849031637754,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0
62.85707620390839;47.54944209068979;1.024975710165088,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0
50.75880306639823;56.59202465522745;11.488336866580372,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
91.58933605692346;-5.9282391305801045;40.267503482120894,0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0
72.60149475925641;22.88195632440354;35.1133856650431,0.25;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.0;0.0;0.0
58.029067852202544;42.13232495198632;39.68771168969285,0.25;0.0;0.0;0.0;0.5;0.0;0.0;0.25;0.0;0.0;0.0
45.20803668607308;52.40546681182573;46.5221709811298,0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
84.2189330883204;-3.6886657038223136;66.55231175720814,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
65.89730188116467;26.03450343065783;57.08696320420032,0.5;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.0
50.790357605472934;46.30375329018277;53.655896721561916,0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
76.7443524809388;1.7718232661207978;75.07795310352621,0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
57.478586624247995;32.29422347396177;60.96430941140479,0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
16.399445773979515;41.916048629226374;-58.317606666540826,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0
