target_lab,target_weights
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
97.89025452326783;-8.327033407303396;29.657847850954113,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
96.34673879664142;-12.752508131310957;53.66107305643739,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
95.14487388481732;-14.641448139720293;71.96873944139351,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
93.91316346334442;-14.294834554294866;82.8005102718082,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86.07912429047326;16.636355067005226;7.411087786216819,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
84.87612130779208;10.816016767142111;33.632303398614404,0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
83.56419522760758;8.54943045390022;53.45586287058761,0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
82.6314129256851;8.5173578155745;67.38912834442536,0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
81.62310558937283;10.081100214127892;75.19988838724187,0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75.1507685375542;32.015724386046884;14.458109440968192,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
74.22272211766999;28.430280954720498;37.50980131879278,0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
73.3405258454262;27.05926097749012;54.52990551479644,0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
72.29006234709458;29.461343838733335;63.55135442928494,0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66.22088552690369;44.89453699315993;21.978000941915198,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
65.40167402738086;42.493363570624055;42.30931632062989,0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
64.43650694104466;44.460970393985335;54.31191738837807,0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58.89112601910796;54.43226382648658;31.93535343667876,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93.04547704488978;-5.102000784348526;33.16083677285029,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
91.8487635770525;-9.196640351678553;56.08013717883706,0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
90.37433550527464;-10.400903388914973;72.2815600483453,0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
89.35436559551322;-10.59123033146092;81.54026735839446,0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
88.17517532395253;-9.537601007691077;85.37905540849913,0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80.42311120458817;14.66607610057158;35.98416203173463,0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
79.53668707167184;12.901192084863066;54.81250684891168,0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
78.22143166206706;12.997006081855112;66.30714512573566,0.2;0.2;0.4;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
76.90773878048108;14.875170676298733;72.60404720325938,0.2;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70.06523943947055;31.837075843585026;40.021083410890945,0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
69.99277766101144;29.47754175190115;59.33761428794762,0.2;0.4;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
68.02084698019831;32.706288439476424;63.429326532701566,0.2;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61.328665973339724;46.52681648621204;44.14703283499426,0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
60.68423977743407;47.28862841598686;56.10867357923834,0.2;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54.48966311460322;57.174918510749684;51.69569907182661,0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87.09337989746733;-4.911287914891371;58.214814589810835,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
85.94809664052127;-5.959417446586624;72.13835652838947,0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
84.51946551696355;-4.565664279899906;81.02086667991853,0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
83.2687849582949;-5.401509623651379;82.12225174720264,0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75.07094362975886;17.045459878445467;56.11281465349913,0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
74.45784379373791;16.98944750849335;70.00559620629257,0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
65.34576998980262;35.16589219605587;57.89024465230421,0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
56.67647635323361;50.99450333647232;57.07290754377022,0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81.42172773091808;-1.8026002223200388;72.0938305429432,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
79.85214485406688;-0.8778069513095677;78.31603568856269,0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
78.07828135059808;-0.6250669787259411;78.60038075362517,0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69.6398987306387;21.509031470768548;67.0486081840608,0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
67.71242554754436;22.68473850981173;69.28450671462775,0.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59.29024947909363;41.64972968500879;61.76989083579241,0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74.91188626499653;3.489202540391867;74.84460764261578,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
28.59748445224485;-0.1993303484786879;-29.597465224688513,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
45.93808958905787;-31.471427039380025;8.889803187924706,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
62.73498437707322;-44.27130704280402;41.254208376884826,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
78.06830858400477;-39.6292997490611;66.77615196520136,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17.614197058211573;34.734277946499915;-54.403746608209744,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
32.03841196208816;-5.577171048655238;-14.632431619704878,0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
48.85736758266276;-19.05565350464039;23.10902012511985,0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
65.13964173133061;-13.648218536457312;50.75118169881555,0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
81.62310558937283;10.081100214127892;75.19988838724187,0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21.671386707338556;23.546183460599668;-32.80767671423296,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
37.349997111924296;4.569623486366719;7.529454114583123,0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
54.55322507974138;6.236035704070774;38.41174175057437,0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
72.29006234709458;29.461343838733335;63.55135442928494,0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29.374379004994253;24.48126338548412;-3.9908820918851395,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
46.250008339705836;24.750676312528807;30.18108689260718,0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
64.43650694104466;44.460970393985335;54.31191738837807,0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39.78105132377919;39.143331361580906;23.885586142211558,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20.91292216322222;0.6423492761340743;-24.986027564987424,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
39.04734038333749;-29.713418536946644;6.8501975729513775,0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
55.491754157651;-40.06888229910588;38.93557638825925,0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
71.64133107482198;-34.551146667030906;63.385833628172875,0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
88.17517532395253;-9.537601007691077;85.37905540849913,0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25.584956797235833;-2.7984518386768853;-15.605383539413731,0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
43.203731365833605;-19.519056266549818;21.214918390594296,0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
59.766310248183956;-7.9948179179912815;49.70097364376487,0.2;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
76.90773878048108;14.875170676298733;72.60404720325938,0.2;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32.08789779259801;5.485296649741455;10.689974904178612,0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
48.24783462621468;6.592912359816349;38.385212826504635,0.2;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
68.02084698019831;32.706288439476424;63.429326532701566,0.2;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41.86131096035137;28.587987328534208;33.180015928689485,0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
60.68423977743407;47.28862841598686;56.10867357923834,0.2;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54.48966311460322;57.174918510749684;51.69569907182661,0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30.39970751672712;-24.54456695391996;8.910053983903609,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
48.085586799246784;-35.485946968000725;35.61788162196948,0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
60.68675322011018;-30.976680920113463;52.92731325433591,0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
83.2687849582949;-5.401509623651379;82.12225174720264,0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36.906248355318034;-13.561035951543232;23.46969551258724,0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
51.060925469189144;-8.374988804988215;44.28523255537513,0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
43.426305460832026;13.332582385406855;38.989307956206076,0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
56.67647635323361;50.99450333647232;57.07290754377022,0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39.68446199684387;-30.502561846286387;31.30894217711915,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
55.7817657705052;-26.020776617411144;52.00749487617158,0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
78.07828135059808;-0.6250669787259411;78.60038075362517,0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46.75699123416405;-2.041136963689183;44.55395030035629,0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
67.71242554754436;22.68473850981173;69.28450671462775,0.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59.29024947909363;41.64972968500879;61.76989083579241,0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50.852790812534025;-20.62260178148845;50.262285760720374,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
17.180763563110183;-11.17325306909983;19.02813580182297,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
37.7852781974453;-19.02395943461893;36.641486882483,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
57.09687655314363;-22.73434286597159;53.49012884637781,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
75.38612663846997;-21.213111926218886;70.59222227054958,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7.71544249262416;10.599166064201887;7.660134364764954,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
26.743214855741485;0.30634901432105566;25.491915636476666,0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
47.670174394270376;0.2684814552717518;45.24586999155389,0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
64.67987719591868;5.411858045338114;58.92849176265324,0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
81.62310558937283;10.081100214127892;75.19988838724187,0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.319887068746908;21.836523419721228;20.95529770207442,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
35.823256428892705;27.960054494278104;33.42146043045826,0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
54.46399504995914;21.92142981479256;47.89511464687124,0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
72.29006234709458;29.461343838733335;63.55135442928494,0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30.542112064345673;34.37304605678263;30.78868126488375,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
47.20642565682609;37.169679534750145;41.8126447903586,0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
64.43650694104466;44.460970393985335;54.31191738837807,0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41.50995177454076;47.69771323929744;38.841513788491824,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9.488708738883254;-8.426901329322;14.028506786271466,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
29.31323135136538;-16.690888157634117;32.38087465267229,0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
50.56268841946088;-17.70068947331027;49.492378789040345,0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
69.72844111436;-15.842200695965648;67.24428257832315,0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
88.17517532395253;-9.537601007691077;85.37905540849913,0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20.04404845801308;2.974648114042411;24.444192773962914,0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
37.67982040998886;2.0948847143682503;37.53157477817648,0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
59.91800939417618;9.707644868613862;57.79232896750579,0.2;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
76.90773878048108;14.875170676298733;72.60404720325938,0.2;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31.321343672627002;28.238669972607656;36.78528008295457,0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
48.982104318330926;23.674777945560777;47.20713449238764,0.2;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
68.02084698019831;32.706288439476424;63.429326532701566,0.2;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42.916067107982535;41.874397886732254;43.59223185042226,0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
60.68423977743407;47.28862841598686;56.10867357923834,0.2;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54.48966311460322;57.174918510749684;51.69569907182661,0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.955690828696497;-10.034575304483816;30.556704553585668,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
42.058359373210436;-13.514629676282365;43.87949982417321,0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
60.65029522123727;-11.750442257781879;59.63031488826703,0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
83.2687849582949;-5.401509623651379;82.12225174720264,0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33.61658123103936;4.793850323707799;38.25671409400677,0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
51.47561661887997;10.902945046009583;52.041190225150224,0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
44.64217192377302;28.979458803895685;47.816726168784285,0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
56.67647635323361;50.99450333647232;57.07290754377022,0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36.39829282994705;-8.230721489786873;41.99306859402318,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
55.74702886387681;-7.125946369133274;57.48259618186263,0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
78.07828135059808;-0.6250669787259411;78.60038075362517,0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47.50756888173669;15.766502715231889;51.55877752019501,0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
67.71242554754436;22.68473850981173;69.28450671462775,0.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59.29024947909363;41.64972968500879;61.76989083579241,0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50.91929366386016;-1.7919327068292579;55.22206146261023,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
36.1496353946591;-26.276522620881703;-0.426281690523167,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
52.158572833399944;-44.27212221316273;25.24973827013405,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
66.57036741032297;-51.60382988262202;48.81446121634207,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
80.0301711489412;-43.21523602795385;69.57022496312602,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.237036339161307;2.8176246993164566;-26.159406174019285,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
37.73586380634105;-21.482145735489954;3.230736197192674,0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
52.69289485480459;-27.273968349582624;31.236800714687863,0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
66.71695881194658;-17.436661582205026;54.10048115275325,0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
81.62310558937283;10.081100214127892;75.19988838724187,0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25.985728777644816;5.160297704370597;-14.874778215579864,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
40.94498436740955;-4.638453329386199;16.130715813629813,0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
56.12024580166383;2.640444411126819;41.714473785566156,0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
72.29006234709458;29.461343838733335;63.55135442928494,0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31.858597035303582;16.544740775715606;4.8296363475665345,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
47.77496285838577;21.654775870847242;33.15619892449351,0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
64.43650694104466;44.460970393985335;54.31191738837807,0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40.850650159325845;36.838483298755996;27.051322884878214,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26.75851880371964;-22.23423114511458;0.45205767400832153,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
44.265495918695784;-40.02439135071248;23.28552479806114,0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
59.15137541724141;-46.66947332453497;45.333128375627474,0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
73.55973764507887;-38.67649222945735;66.33049038461942,0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
88.17517532395253;-9.537601007691077;85.37905540849913,0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30.828383735329382;-18.21287008547323;5.17550360803567,0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
47.40247379194757;-23.903237421096513;32.07604237539494,0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
61.538336403791234;-12.788521207032833;52.69795035359321,0.2;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
76.90773878048108;14.875170676298733;72.60404720325938,0.2;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35.1561784188103;-2.4891203070530055;17.892407606240024,0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
49.48476092268206;3.189088305815879;40.204442253763915,0.2;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
68.02084698019831;32.706288439476424;63.429326532701566,0.2;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42.97443501173907;25.760560045641977;34.97380720710738,0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
60.68423977743407;47.28862841598686;56.10867357923834,0.2;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54.48966311460322;57.174918510749684;51.69569907182661,0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34.660533030563585;-34.23245712680459;20.600678946985408,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
51.472131550138585;-42.153788504953326;41.668631869151206,0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
62.3827262412659;-34.66925885355976;55.26725223932733,0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
83.2687849582949;-5.401509623651379;82.12225174720264,0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39.47521531182958;-20.784873090580387;29.27433044166832,0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
52.421046936367944;-11.631468936277201;46.07491722976085,0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
44.60350006065592;9.890764685394348;40.632194632385975,0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
56.67647635323361;50.99450333647232;57.07290754377022,0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42.47395079635712;-36.7549048377813;36.25579081922462,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
57.112977693120556;-29.73889911764077;53.50580094289017,0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
78.07828135059808;-0.6250669787259411;78.60038075362517,0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48.085938794025125;-5.40266476860185;46.17684819043064,0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
67.71242554754436;22.68473850981173;69.28450671462775,0.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59.29024947909363;41.64972968500879;61.76989083579241,0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.24107036994715;-24.081765092283657;51.73287978577912,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
