target_lab,target_weights
78.52239399026163;11.04821601654804;71.1853391517526,0.0;0.0;0.8;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44.431758649972856;52.9504621525797;44.7296871644098,0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
52.248301296845085;47.182056580465094;48.38120228088532,0.2;0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
61.972785206780046;34.269066027996566;56.62879326060868,0.2;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
73.89492481310327;14.835154488473224;69.6101069757389,0.2;0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
88.17517532395253;-9.537601007691077;85.37905540849913,0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48.42513585688624;49.36876204016888;51.066650348098364,0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
57.65944882264746;38.46644789485437;56.329703730442546,0.4;0.0;0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
67.99952629459632;22.473638225128546;65.47439226645167,0.4;0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
83.2687849582949;-5.401509623651379;82.12225174720264,0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53.124213228133016;41.768159581090146;56.340610837517204,0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
63.49910924573258;25.468049486840616;64.27042103391584,0.6;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
78.07828135059808;-0.6250669787259411;78.60038075362517,0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59.00386448498199;28.55510240686493;62.586351472506365,0.8;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
54.837594679091396;14.577667560445317;52.87151289431813,0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
63.84344708055238;8.292618655880378;60.00635004616025,0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
73.47208977588713;0.6055735733775935;68.89606307246203,0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
83.30420273275477;-6.829175534869114;78.44849535726766,0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49.210778702691556;18.928874653103723;50.640818250060725,0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
58.38969058786607;12.9344622936845;57.453196693606635,0.2;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
68.43703149074109;4.935031447179106;66.5086218266234,0.2;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
78.0887668063039;-2.1525860075510828;75.4328106072664,0.2;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
88.17517532395253;-9.537601007691077;85.37905540849913,0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.803464298259314;17.277268270509182;54.74641999942331,0.4;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
62.77094988709753;10.082718185897344;63.27017496147046,0.4;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
71.63954203347923;3.9983444016813974;70.48507569914042,0.4;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
83.2687849582949;-5.401509623651379;82.12225174720264,0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56.97907883311083;14.968710380722062;59.64858466516609,0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
66.76654142005752;7.447854736847448;68.1143704373218,0.6;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
78.07828135059808;-0.6250669787259411;78.60038075362517,0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61.73309198503412;12.048133099261005;65.13724322523817,0.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
72.04740532497974;30.733527759925884;76.35589361743646,0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0
76.78409841803895;19.857680241605667;78.86994582742588,0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
82.01933583569215;8.470556299480291;81.84541504019482,0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
87.46151539470895;-2.704938539559165;85.03901846262356,0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.4293068476969;35.26105789809109;73.47637449561473,0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0
72.0408941731899;24.39851891343303;75.81111432308654,0.2;0.0;0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
76.84971152280761;13.002899183597261;78.27810209162044,0.2;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
82.35099557598747;2.0590849285190282;81.5476119302858,0.2;0.0;0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0
88.17517532395253;-9.537601007691077;85.37905540849913,0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66.96921366964837;29.09223989048282;72.52746747681363,0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
72.13370644426412;17.94862255917351;75.36680955089112,0.4;0.0;0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
77.32457173020998;7.3738908537038235;78.27960879940501,0.4;0.0;0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0
83.2687849582949;-5.401509623651379;82.12225174720264,0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66.96532006927607;22.668616031709387;71.8302261086327,0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
72.32647808730731;11.424293304560408;74.90910091520833,0.6;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0
78.07828135059808;-0.6250669787259411;78.60038075362517,0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66.95225245582967;15.676348269075046;71.24729793255379,0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
97.89025452326783;-8.327033407303396;29.657847850954113,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
96.34673879664142;-12.752508131310957;53.66107305643739,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
95.14487388481732;-14.641448139720293;71.96873944139351,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
93.91316346334442;-14.294834554294866;82.8005102718082,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93.04547704488978;-5.102000784348526;33.16083677285029,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
91.8487635770525;-9.196640351678553;56.08013717883706,0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
90.37433550527464;-10.400903388914973;72.2815600483453,0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
89.35436559551322;-10.59123033146092;81.54026735839446,0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
88.17517532395253;-9.537601007691077;85.37905540849913,0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87.09337989746733;-4.911287914891371;58.214814589810835,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
85.94809664052127;-5.959417446586624;72.13835652838947,0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
84.51946551696355;-4.565664279899906;81.02086667991853,0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
83.2687849582949;-5.401509623651379;82.12225174720264,0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81.42172773091808;-1.8026002223200388;72.0938305429432,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
79.85214485406688;-0.8778069513095677;78.31603568856269,0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
78.07828135059808;-0.6250669787259411;78.60038075362517,0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74.91188626499653;3.489202540391867;74.84460764261578,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
28.59748445224485;-0.1993303484786879;-29.597465224688513,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
45.93808958905787;-31.471427039380025;8.889803187924706,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
62.73498437707322;-44.27130704280402;41.254208376884826,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
78.06830858400477;-39.6292997490611;66.77615196520136,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20.91292216322222;0.6423492761340743;-24.986027564987424,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
39.04734038333749;-29.713418536946644;6.8501975729513775,0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
55.491754157651;-40.06888229910588;38.93557638825925,0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
71.64133107482198;-34.551146667030906;63.385833628172875,0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
88.17517532395253;-9.537601007691077;85.37905540849913,0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30.39970751672712;-24.54456695391996;8.910053983903609,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
48.085586799246784;-35.485946968000725;35.61788162196948,0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
60.68675322011018;-30.976680920113463;52.92731325433591,0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
83.2687849582949;-5.401509623651379;82.12225174720264,0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39.68446199684387;-30.502561846286387;31.30894217711915,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
55.7817657705052;-26.020776617411144;52.00749487617158,0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
78.07828135059808;-0.6250669787259411;78.60038075362517,0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50.852790812534025;-20.62260178148845;50.262285760720374,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
17.180763563110183;-11.17325306909983;19.02813580182297,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
37.7852781974453;-19.02395943461893;36.641486882483,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
57.09687655314363;-22.73434286597159;53.49012884637781,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
75.38612663846997;-21.213111926218886;70.59222227054958,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9.488708738883254;-8.426901329322;14.028506786271466,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
29.31323135136538;-16.690888157634117;32.38087465267229,0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
50.56268841946088;-17.70068947331027;49.492378789040345,0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
69.72844111436;-15.842200695965648;67.24428257832315,0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
88.17517532395253;-9.537601007691077;85.37905540849913,0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.955690828696497;-10.034575304483816;30.556704553585668,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
42.058359373210436;-13.514629676282365;43.87949982417321,0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
60.65029522123727;-11.750442257781879;59.63031488826703,0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
83.2687849582949;-5.401509623651379;82.12225174720264,0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36.39829282994705;-8.230721489786873;41.99306859402318,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
55.74702886387681;-7.125946369133274;57.48259618186263,0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
78.07828135059808;-0.6250669787259411;78.60038075362517,0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50.91929366386016;-1.7919327068292579;55.22206146261023,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
36.1496353946591;-26.276522620881703;-0.426281690523167,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
52.158572833399944;-44.27212221316273;25.24973827013405,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
66.57036741032297;-51.60382988262202;48.81446121634207,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
80.0301711489412;-43.21523602795385;69.57022496312602,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26.75851880371964;-22.23423114511458;0.45205767400832153,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
44.265495918695784;-40.02439135071248;23.28552479806114,0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
59.15137541724141;-46.66947332453497;45.333128375627474,0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
73.55973764507887;-38.67649222945735;66.33049038461942,0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
88.17517532395253;-9.537601007691077;85.37905540849913,0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34.660533030563585;-34.23245712680459;20.600678946985408,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
51.472131550138585;-42.153788504953326;41.668631869151206,0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
62.3827262412659;-34.66925885355976;55.26725223932733,0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
83.2687849582949;-5.401509623651379;82.12225174720264,0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42.47395079635712;-36.7549048377813;36.25579081922462,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
57.112977693120556;-29.73889911764077;53.50580094289017,0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
78.07828135059808;-0.6250669787259411;78.60038075362517,0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.24107036994715;-24.081765092283657;51.73287978577912,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
35.30745259282065;48.66717623941361;10.24296040930819,0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0
31.277568496668856;46.39644822176619;-15.647466380971743,0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0
28.581663928935022;48.12564178682865;-41.77833372278271,0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0
28.630772907257565;52.08167118712889;-64.53067810749494,0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44.431758649972856;52.9504621525797;44.7296871644098,0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
39.31585657819767;38.809306924610596;27.493597149463433,0.2;0.0;0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0
36.270204784215196;27.123365473124217;9.04952371809068,0.2;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0
35.01869311536639;15.791289878349628;-10.321010547925969,0.2;0.0;0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0
36.76348157944843;7.0579702288198485;-27.127904638768918,0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48.42513585688624;49.36876204016888;51.066650348098364,0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
43.90103489049163;27.178197996115205;37.77977580700477,0.4;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0
42.657738891011675;4.444674928777925;25.234640924551133,0.4;0.0;0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0
44.12733833823723;-15.727936702135043;14.346135173514707,0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53.124213228133016;41.768159581090146;56.340610837517204,0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
50.159240599817934;10.648759326906621;47.267963824331986,0.6;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0
49.885856077965784;-18.813684855053083;39.28232832069541,0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59.00386448498199;28.55510240686493;62.586351472506365,0.8;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
41.50303794917833;7.777127425941444;33.37270502125352,0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0
38.094487587176886;3.4360543422923273;15.392108353255363,0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0
34.792572662227414;8.5837446731864;-11.423828645675405,0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0
31.99219909253671;26.15309089077411;-44.51959921426024,0.0;0.0;0.0;0.8;0.0;0.2;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49.210778702691556;18.928874653103723;50.640818250060725,0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
44.79423577722352;4.032628517590786;38.64873481610772,0.2;0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0
41.97524676086675;-4.291779791953331;24.623347372295857,0.2;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0
40.04807096203663;-6.025642317821378;5.660158077464916,0.2;0.0;0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0
36.76348157944843;7.0579702288198485;-27.127904638768918,0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.803464298259314;17.277268270509182;54.74641999942331,0.4;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
48.363818720536486;-0.20650862856474994;44.3009400368918,0.4;0.0;0.0;0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0
45.91017100071436;-11.676956253057035;31.669451624246715,0.4;0.0;0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0
44.12733833823723;-15.727936702135043;14.346135173514707,0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56.97907883311083;14.968710380722062;59.64858466516609,0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
52.5045726746054;-5.390006898295385;50.02700588523019,0.6;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0
49.885856077965784;-18.813684855053083;39.28232832069541,0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61.73309198503412;12.048133099261005;65.13724322523817,0.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
55.75876823040372;14.887416040598122;57.98901391775657,0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0
48.30327520001171;-2.1693649259045267;40.51146321831774,0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0
42.08109871149484;-4.864267181936138;13.50143398407605,0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0
35.791200566065505;11.949347307819686;-28.002606401664075,0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.4293068476969;35.26105789809109;73.47637449561473,0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0
55.60973649963516;8.169077718559626;56.83881606970863,0.2;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.0;0.0
48.62062350893092;-6.35782286321851;38.76834237467636,0.2;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0
43.615815381942234;-11.971400962245166;16.09193505261992,0.2;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.0;0.0
36.76348157944843;7.0579702288198485;-27.127904638768918,0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66.96921366964837;29.09223989048282;72.52746747681363,0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
55.79475662948914;2.287217720148116;56.35524574738737,0.4;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.0;0.0
49.29818128049121;-13.22148029408704;39.28946934662174,0.4;0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.0
44.12733833823723;-15.727936702135043;14.346135173514707,0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66.96532006927607;22.668616031709387;71.8302261086327,0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
56.82751354365112;-3.7404198442064773;56.414682002564334,0.6;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0
49.885856077965784;-18.813684855053083;39.28232832069541,0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66.95225245582967;15.676348269075046;71.24729793255379,0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
84.59291305143435;4.574935240445443;-20.214414823253037,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0
69.82811212372225;13.98707300100116;-41.602669011140314,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0
55.8589757646254;27.802036183891598;-60.60982903064702,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0
43.24971184745768;43.78608303688131;-75.53770813459417,0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93.04547704488978;-5.102000784348526;33.16083677285029,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
